month,business_type,market_condition,price,marketing_spend,employees,demand,revenue,operational_cost,profit,customer_churn_rate,risk_flag
2020-01,E-Commerce,Competitive,1561.09,20640.72,16,1667,2602337.03,1041341.83,1560995.2,0.13,0
2020-01,E-Commerce,Stable,918.77,11858.72,9,3338,3066854.26,1066915.0,1999939.26,0.14,0
2020-01,Retail,Competitive,367.27,16567.13,76,5706,2095642.62,1785259.92,310382.7,0.05,0
2020-01,E-Commerce,Stable,313.6,10294.21,27,1498,469772.8,556226.05,-86453.25,0.1,1
2020-01,Retail,Stable,1886.52,29921.1,79,1286,2426064.72,1942740.52,483324.2,0.11,0
2020-01,Manufacturing,Growth,1772.01,12279.39,26,306,542235.06,564949.91,-22714.85,0.25,1
2020-01,Retail,Stable,1102.08,22873.04,42,1545,1702713.6,1163687.12,539026.48,0.16,0
2020-01,E-Commerce,Growth,1762.5,41266.64,11,1678,2957475.0,1093509.14,1863965.86,0.21,1
2020-01,Manufacturing,Competitive,512.34,36272.8,24,1941,994451.94,694608.38,299843.56,0.21,1
2020-01,Retail,Competitive,764.71,32286.69,69,4265,3261488.15,2045733.13,1215755.02,0.23,1
2020-01,E-Commerce,Stable,1104.62,22939.84,29,2760,3048751.2,1372565.2,1676186.0,0.05,0
2020-01,Retail,Stable,443.3,48340.18,64,7596,3367306.8,2018532.22,1348774.58,0.24,1
2020-01,Retail,Growth,1776.99,17498.87,67,646,1147935.54,1366879.53,-218943.99,0.02,1
2020-01,Manufacturing,Competitive,1370.36,11841.12,9,1431,1960985.16,735136.67,1225848.49,0.07,0
2020-01,E-Commerce,Growth,304.01,36276.59,77,9700,2948897.0,2075945.69,872951.31,0.08,0
2020-01,Manufacturing,Stable,1608.85,16942.43,11,1748,2812269.8,1025623.37,1786646.43,0.18,0
2020-01,Retail,Competitive,1994.05,41628.66,56,1909,3806641.45,2023621.1,1783020.35,0.16,0
2020-01,E-Commerce,Competitive,435.28,44897.19,66,5772,2512436.16,1788628.04,723808.12,0.06,0
2020-01,Manufacturing,Competitive,1066.94,12959.92,9,1289,1375285.66,560545.62,814740.04,0.08,0
2020-01,E-Commerce,Competitive,234.55,16691.59,14,9950,2333772.5,926823.34,1406949.16,0.07,0
2020-01,Retail,Recession,1332.74,13948.53,49,1318,1756551.32,1275913.93,480637.39,0.13,0
2020-01,Manufacturing,Stable,1362.96,27470.02,59,1361,1854988.56,1468966.59,386021.97,0.13,0
2020-01,E-Commerce,Stable,1527.24,26420.82,56,1081,1650946.44,1361704.75,289241.69,0.2,1
2020-01,Retail,Stable,383.87,34641.15,45,1599,613808.13,893783.59,-279975.46,0.21,1
2020-01,Retail,Stable,1874.57,16387.63,25,1747,3274873.79,1373849.77,1901024.02,0.17,0
2020-01,E-Commerce,Stable,1010.22,15213.41,21,2406,2430589.32,1059390.21,1371199.11,0.12,0
2020-01,Retail,Stable,1527.38,28049.99,12,1582,2416315.16,932944.54,1483370.62,0.03,0
2020-01,Manufacturing,Recession,329.75,8206.55,28,7481,2466859.75,1168264.47,1298595.28,0.24,1
2020-01,Retail,Stable,1031.5,49621.48,56,1444,1489486.0,1336467.28,153018.72,0.24,1
2020-01,Manufacturing,Stable,513.4,9427.8,12,6151,3157923.4,1136804.82,2021118.58,0.12,0
2020-01,Manufacturing,Stable,1942.15,18295.01,29,521,1011860.15,756853.06,255007.09,0.11,0
2020-01,E-Commerce,Stable,659.74,16732.1,45,1118,737589.32,913008.9,-175419.58,0.14,1
2020-01,E-Commerce,Growth,779.99,10635.51,6,1341,1045966.59,414425.49,631541.1,0.13,0
2020-01,Manufacturing,Competitive,1309.7,12048.73,14,1509,1976337.3,814949.92,1161387.38,0.05,0
2020-01,E-Commerce,Stable,869.9,24443.46,26,1467,1276143.3,797286.45,478856.85,0.23,1
2020-01,Manufacturing,Growth,1362.46,17865.81,36,2327,3170444.42,1508999.14,1661445.28,0.22,1
2020-01,Retail,Stable,1179.23,33623.18,25,908,1070740.84,729845.43,340895.41,0.19,1
2020-01,Manufacturing,Stable,296.94,19402.69,26,2686,797580.84,648676.94,148903.9,0.08,0
2020-02,Retail,Recession,394.3,35838.41,56,2632,1037797.6,1187177.69,-149380.09,0.24,1
2020-02,Manufacturing,Competitive,1713.27,37976.07,47,837,1434006.99,1173178.17,260828.82,0.16,0
2020-02,Manufacturing,Stable,1217.04,35999.84,43,462,562272.48,849681.58,-287409.1,0.17,1
2020-02,Retail,Stable,1030.8,5419.92,5,2830,2917164.0,955569.12,1961594.88,0.22,1
2020-02,Manufacturing,Competitive,1640.13,14181.6,14,558,915192.54,498739.36,416453.18,0.16,0
2020-02,Manufacturing,Competitive,875.47,29241.31,40,2057,1800841.79,1169493.85,631347.94,0.22,1
2020-02,E-Commerce,Stable,1542.32,14111.63,38,1691,2608063.12,1366530.57,1241532.55,0.1,0
2020-02,Manufacturing,Recession,1046.57,27592.26,62,563,589218.91,1134357.93,-545139.02,0.11,1
2020-02,E-Commerce,Growth,1267.48,22618.66,58,1876,2377792.48,1605956.4,771836.08,0.02,0
2020-02,E-Commerce,Stable,526.37,22445.31,21,5778,3041365.86,1249855.07,1791510.79,0.22,1
2020-02,Retail,Competitive,316.74,31099.27,59,4958,1570396.92,1387218.35,183178.57,0.15,0
2020-02,E-Commerce,Competitive,1278.86,32096.55,64,328,419466.08,1117936.37,-698470.29,0.09,1
2020-02,Manufacturing,Stable,305.39,20040.72,34,11296,3449685.44,1564946.35,1884739.09,0.18,0
2020-02,Manufacturing,Recession,1136.53,21805.82,59,454,515984.62,1061601.21,-545616.59,0.12,1
2020-02,E-Commerce,Stable,312.58,41061.51,51,9657,3018585.06,1711637.03,1306948.03,0.19,1
2020-02,E-Commerce,Competitive,958.25,33627.98,51,1388,1330051.0,1197643.28,132407.72,0.11,0
2020-02,E-Commerce,Recession,1531.98,47764.07,73,1155,1769436.9,1673595.14,95841.76,0.1,0
2020-02,E-Commerce,Stable,1460.45,31361.46,74,1190,1737935.5,1662742.11,75193.39,0.24,1
2020-02,E-Commerce,Growth,605.97,21961.14,68,595,360552.15,1150126.78,-789574.63,0.12,1
2020-02,Retail,Recession,1336.11,7242.89,43,1780,2378275.8,1365725.63,1012550.17,0.23,1
2020-02,Retail,Stable,303.1,15135.07,64,8235,2496028.5,1723943.62,772084.88,0.24,1
2020-02,E-Commerce,Stable,280.27,6632.94,11,1993,558578.11,339206.37,219371.74,0.08,0
2020-02,E-Commerce,Stable,689.51,39172.92,74,3794,2616000.94,1933973.2,682027.74,0.13,0
2020-02,Manufacturing,Stable,1831.59,11266.04,72,958,1754663.22,1617665.01,136998.21,0.11,0
2020-02,Manufacturing,Stable,626.21,37960.19,79,5600,3506776.0,2274992.99,1231783.01,0.05,0
2020-02,Manufacturing,Stable,1690.16,40447.09,18,2386,4032721.76,1520263.62,2512458.14,0.13,0
2020-02,Retail,Stable,1377.51,13914.39,53,777,1070325.27,1130011.97,-59686.7,0.24,1
2020-02,Retail,Stable,239.66,37400.36,75,7991,1915123.06,1736937.28,178185.78,0.15,0
2020-02,Retail,Growth,609.34,23179.0,47,2110,1285707.4,1113891.22,171816.18,0.18,0
2020-02,Retail,Competitive,607.06,43111.34,78,4488,2724485.28,2030456.92,694028.36,0.05,0
2020-02,E-Commerce,Recession,1404.24,25803.3,55,1318,1850788.32,1406039.8,444748.52,0.19,1
2020-02,Manufacturing,Competitive,1651.53,25665.79,68,520,858795.6,1303304.47,-444508.87,0.2,1
2020-02,Manufacturing,Growth,1180.73,39129.13,19,1119,1321236.87,720500.19,600736.68,0.05,0
2020-02,Manufacturing,Growth,1767.04,15745.83,44,205,362243.2,784418.79,-422175.59,0.19,1
2020-02,Retail,Stable,317.37,25876.91,76,9257,2937894.09,2047245.14,890648.95,0.14,0
2020-02,Manufacturing,Stable,1382.2,41994.64,54,1660,2294452.0,1540330.24,754121.76,0.24,1
2020-02,E-Commerce,Stable,842.01,39086.68,76,2200,1852422.0,1734813.28,117608.72,0.17,0
2020-02,Manufacturing,Growth,1159.45,12107.97,74,2689,3117761.05,2057436.28,1060324.77,0.06,0
2020-02,Manufacturing,Stable,1814.94,12598.44,37,395,716901.3,782668.83,-65767.53,0.07,1
2020-02,Retail,Recession,1676.68,19092.29,74,660,1106608.8,1461074.93,-354466.13,0.04,1
2020-02,Retail,Recession,1109.37,48520.7,67,3298,3658702.26,2151131.38,1507570.88,0.25,1
2020-02,Retail,Recession,781.42,49868.52,63,1327,1036944.34,1305951.82,-269007.48,0.05,1
2020-02,Retail,Competitive,1149.32,37370.91,38,2679,3079028.28,1531079.39,1547948.89,0.19,1
2020-02,Retail,Stable,733.68,46319.36,10,1236,906828.48,468367.9,438460.58,0.19,1
2020-02,Retail,Competitive,1678.95,25666.93,7,1028,1725960.6,648455.11,1077505.49,0.1,0
2020-02,E-Commerce,Stable,403.3,8923.08,37,5833,2352448.9,1269657.75,1082791.15,0.12,0
2020-02,E-Commerce,Stable,1010.63,38697.19,61,1037,1048023.31,1268104.18,-220080.87,0.16,1
2020-02,E-Commerce,Recession,1651.15,42968.18,39,671,1107921.65,960344.68,147576.97,0.05,0
2020-02,E-Commerce,Stable,1435.39,8133.85,43,833,1195679.87,1011837.81,183842.06,0.22,1
2020-02,Retail,Recession,702.7,33929.69,8,2062,1448967.4,588619.91,860347.49,0.14,0
2020-02,E-Commerce,Stable,323.31,39341.99,57,12283,3971216.73,2085707.01,1885509.72,0.19,1
2020-02,Retail,Recession,1619.21,34924.32,10,2289,3706371.69,1296835.83,2409535.86,0.02,0
2020-02,Manufacturing,Stable,1004.7,25716.12,76,2004,2013418.8,1769741.76,243677.04,0.11,0
2020-02,E-Commerce,Recession,1062.33,5810.0,44,1902,2020551.66,1271975.5,748576.16,0.03,0
2020-02,E-Commerce,Stable,1745.02,18149.82,55,1351,2357522.02,1550406.43,807115.59,0.19,1
2020-02,Retail,Recession,1967.24,32960.5,77,1165,2291834.6,1875510.88,416323.72,0.16,0
2020-02,Retail,Stable,1770.96,10066.12,42,963,1705434.48,1151696.46,553738.02,0.04,0
2020-02,E-Commerce,Stable,1220.91,17772.28,18,2558,3123087.78,1224698.61,1898389.17,0.04,0
2020-02,Retail,Stable,1537.75,7166.43,72,1515,2329691.25,1786073.8,543617.45,0.22,1
2020-02,Retail,Stable,812.73,49506.28,59,4190,3405338.7,1956107.89,1449230.81,0.08,0
2020-02,Retail,Stable,972.53,17049.95,54,1829,1778757.37,1360677.16,418080.21,0.03,0
2020-02,Retail,Competitive,406.88,9223.58,65,7768,3160643.84,1932416.73,1228227.11,0.22,1
2020-02,E-Commerce,Growth,1229.19,28285.09,51,899,1105041.81,1124797.63,-19755.82,0.23,1
2020-02,E-Commerce,Recession,1283.46,45163.55,26,748,960028.08,723171.97,236856.11,0.24,1
2020-02,E-Commerce,Competitive,1464.74,15684.51,75,706,1034106.44,1450916.44,-416810.0,0.04,1
2020-02,E-Commerce,Recession,1947.38,16820.4,38,535,1041848.3,899374.89,142473.41,0.19,1
2020-02,Retail,Stable,932.55,45116.6,21,2091,1949962.05,945105.22,1004856.83,0.13,0
2020-02,E-Commerce,Growth,629.94,26133.88,61,768,483793.92,1086272.06,-602478.14,0.13,1
2020-02,Manufacturing,Stable,1299.4,17630.74,60,1361,1768483.4,1448175.76,320307.64,0.14,0
2020-02,Retail,Stable,594.32,6652.46,43,1579,938431.28,933181.84,5249.44,0.12,0
2020-02,E-Commerce,Stable,279.9,17501.99,41,7690,2152431.0,1278231.29,874199.71,0.16,0
2020-02,Retail,Stable,1113.34,44340.01,17,2276,2533961.84,1059528.56,1474433.28,0.03,0
2020-02,Manufacturing,Stable,694.52,22755.92,23,5143,3571916.36,1439330.83,2132585.53,0.22,1
2020-02,Retail,Recession,1294.23,18921.77,49,1288,1666968.24,1254012.24,412956.0,0.24,1
2020-02,E-Commerce,Recession,1753.18,5094.67,34,1323,2319457.14,1210931.81,1108525.33,0.21,1
2020-02,Retail,Competitive,1435.86,10151.94,37,1132,1625393.52,1052770.0,572623.52,0.17,0
2020-02,Retail,Stable,954.11,38803.01,19,407,388322.77,440299.84,-51977.07,0.24,1
2020-02,Manufacturing,Competitive,1363.61,44961.76,14,2145,2924943.45,1132444.8,1792498.65,0.17,0
2020-02,E-Commerce,Stable,477.78,12733.18,74,3614,1726696.92,1640742.26,85954.66,0.19,1
2020-02,Retail,Stable,1161.14,11396.17,45,704,817442.56,931628.94,-114186.38,0.09,1
2020-02,Retail,Stable,918.86,45956.06,66,470,431864.2,1165515.32,-733651.12,0.07,1
2020-02,Retail,Recession,1374.12,43052.2,58,2560,3517747.2,1968376.36,1549370.84,0.12,0
2020-02,Manufacturing,Stable,1176.56,43778.41,34,3204,3769698.24,1684687.88,2085010.36,0.07,0
2020-02,Manufacturing,Competitive,1242.68,39170.8,27,1028,1277475.04,827413.31,450061.73,0.22,1
2020-02,E-Commerce,Stable,249.36,22683.84,28,7655,1908850.8,1015339.08,893511.72,0.14,0
2020-02,Retail,Competitive,280.6,39285.81,51,12618,3540610.8,1866469.05,1674141.75,0.1,0
2020-02,E-Commerce,Competitive,1346.42,20327.19,15,1637,2204089.54,906554.05,1297535.49,0.04,0
2020-02,Retail,Competitive,1715.1,31109.97,69,1764,3025436.4,1973740.89,1051695.51,0.18,0
2020-02,Retail,Growth,611.28,48985.35,71,848,518365.44,1269494.98,-751129.54,0.05,1
2020-02,E-Commerce,Stable,255.72,22459.4,55,3457,884024.04,1112666.61,-228642.57,0.19,1
2020-02,Manufacturing,Competitive,434.09,42596.61,41,1767,767037.03,887707.72,-120670.69,0.11,1
2020-02,Manufacturing,Growth,1285.3,42201.83,33,389,499981.7,687196.34,-187214.64,0.16,1
2020-02,E-Commerce,Stable,893.92,20317.42,72,3208,2867695.36,1960626.03,907069.33,0.06,0
2020-02,Retail,Competitive,503.01,16110.83,55,4607,2317367.07,1536320.95,781046.12,0.09,0
2020-02,Retail,Stable,303.77,20410.16,25,3163,960824.51,683657.51,277167.0,0.21,1
2020-02,Manufacturing,Stable,1249.37,49987.12,17,2962,3700633.94,1415177.3,2285456.64,0.21,1
2020-02,Manufacturing,Recession,1522.24,18522.02,28,1340,2039801.6,1050462.5,989339.1,0.13,0
2020-02,Manufacturing,Stable,271.03,26399.57,40,1520,411965.6,749989.25,-338023.65,0.16,1
2020-02,E-Commerce,Recession,1160.1,44148.61,25,1227,1423442.7,846181.42,577261.28,0.15,0
2020-02,Retail,Recession,696.38,44469.08,16,4074,2837052.12,1135584.72,1701467.4,0.13,0
2020-02,E-Commerce,Competitive,875.59,17860.26,37,3604,3155626.36,1519548.17,1636078.19,0.12,0
2020-02,Manufacturing,Competitive,1086.19,30977.56,55,2587,2809973.53,1698969.62,1111003.91,0.12,0
2020-02,Manufacturing,Competitive,1264.53,41296.52,39,2616,3308010.48,1618699.66,1689310.82,0.25,1
2020-02,Retail,Competitive,1724.54,45189.06,23,2434,4197530.36,1649448.17,2548082.19,0.12,0
2020-02,Retail,Growth,597.34,38031.34,26,6802,4063106.68,1646963.34,2416143.34,0.03,0
2020-02,Manufacturing,Competitive,441.98,18472.8,70,4261,1883276.78,1633455.83,249820.95,0.14,0
2020-02,E-Commerce,Stable,1996.08,35456.96,75,869,1734593.52,1680835.02,53758.5,0.02,0
2020-02,Retail,Stable,1339.23,8106.33,17,1205,1613772.15,747237.98,866534.17,0.2,1
2020-02,Retail,Recession,1722.66,32612.19,27,2136,3679601.76,1541492.72,2138109.04,0.19,1
2020-02,E-Commerce,Competitive,932.79,7970.44,76,2335,2178064.65,1801389.84,376674.81,0.21,1
2020-02,Retail,Competitive,210.96,9542.35,20,12347,2604723.12,1090959.29,1513763.83,0.04,0
2020-02,Manufacturing,Recession,636.02,26521.69,70,2184,1389067.68,1493241.99,-104174.31,0.18,1
2020-02,Manufacturing,Stable,1754.12,23058.77,59,1613,2829395.56,1756877.44,1072518.12,0.03,0
2020-02,Manufacturing,Competitive,606.85,33821.42,57,3881,2355184.85,1595376.88,759807.97,0.16,0
2020-02,Retail,Competitive,1567.3,13452.93,59,1659,2600150.7,1678498.14,921652.56,0.22,1
2020-02,E-Commerce,Competitive,1324.61,8229.91,36,1858,2461125.38,1286567.52,1174557.86,0.13,0
2020-02,E-Commerce,Recession,1647.13,29862.54,67,566,932275.58,1314545.21,-382269.63,0.05,1
2020-02,Manufacturing,Recession,922.6,12138.09,38,2306,2127515.6,1220392.77,907122.83,0.21,1
2020-02,Manufacturing,Stable,1547.56,19291.41,30,1879,2907865.24,1341650.98,1566214.26,0.16,0
2020-02,Retail,Stable,1710.81,5171.9,73,1277,2184704.37,1755583.21,429121.16,0.19,1
2020-02,Retail,Growth,1688.09,10846.85,13,692,1168158.28,556294.33,611863.95,0.15,0
2020-02,E-Commerce,Growth,980.87,45947.44,60,2350,2305044.5,1637460.79,667583.71,0.04,0
2020-02,E-Commerce,Stable,1216.33,46857.69,59,2426,2950816.58,1817102.66,1133713.92,0.05,0
2020-02,Retail,Recession,1399.49,48472.14,15,1124,1573026.76,745380.17,827646.59,0.24,1
2020-02,Retail,Stable,1607.28,33986.71,46,1687,2711481.36,1537431.12,1174050.24,0.1,0
2020-02,Manufacturing,Competitive,978.91,25596.48,22,836,818368.76,601107.11,217261.65,0.11,0
2020-02,Manufacturing,Recession,949.71,41998.09,35,2981,2831085.51,1416323.74,1414761.77,0.07,0
2020-02,Retail,Growth,1514.89,34147.09,49,462,699879.18,979110.84,-279231.66,0.11,1
2020-02,Manufacturing,Stable,1526.77,48856.63,48,2480,3786389.6,1904773.51,1881616.09,0.18,0
2020-02,E-Commerce,Stable,1802.39,17933.43,17,1879,3386690.81,1288940.67,2097750.14,0.21,1
2020-02,E-Commerce,Competitive,681.67,42596.61,50,5125,3493558.75,1840664.24,1652894.51,0.1,0
2020-02,E-Commerce,Recession,1907.92,6413.98,7,234,446453.28,245349.96,201103.32,0.1,0
2020-02,E-Commerce,Stable,1504.74,44494.12,64,1837,2764207.38,1833756.33,930451.05,0.18,0
2020-02,Manufacturing,Recession,1591.26,28458.32,62,442,703336.92,1169459.4,-466122.48,0.21,1
2020-02,E-Commerce,Stable,983.91,19944.47,29,321,315835.11,549695.0,-233859.89,0.19,1
2020-02,Manufacturing,Stable,869.13,5060.91,47,1141,991677.33,1007564.11,-15886.78,0.17,1
2020-02,Manufacturing,Growth,1416.04,29613.35,12,593,839711.72,461526.87,378184.85,0.16,0
2020-02,Retail,Stable,745.25,7956.27,33,2054,1530743.5,962179.32,568564.18,0.16,0
2020-02,Retail,Recession,1052.86,7603.0,13,1492,1570867.12,673863.14,897003.98,0.2,1
2020-02,E-Commerce,Competitive,1210.33,39961.76,21,2805,3394975.65,1373454.45,2021521.2,0.07,0
2020-02,E-Commerce,Growth,1724.95,19181.62,15,773,1333386.35,644197.52,689188.83,0.21,1
2020-02,Manufacturing,Stable,1357.07,41443.71,51,1382,1875470.74,1369084.93,506385.81,0.1,0
2020-02,E-Commerce,Competitive,1802.25,36847.46,30,157,282953.25,571733.43,-288780.18,0.13,1
2020-02,Retail,Competitive,441.69,48107.04,31,764,337451.16,614342.39,-276891.23,0.1,1
2020-02,E-Commerce,Competitive,337.23,17361.67,66,2150,725044.5,1224875.02,-499830.52,0.15,1
2020-02,E-Commerce,Competitive,279.02,12458.74,12,4772,1331483.44,591903.77,739579.67,0.03,0
2020-02,Retail,Stable,1990.97,28725.47,32,479,953674.63,794827.86,158846.77,0.17,0
2020-02,Manufacturing,Growth,1225.17,16679.38,22,2175,2664744.75,1146102.8,1518641.95,0.06,0
2020-02,E-Commerce,Competitive,1966.12,13554.84,33,258,507258.96,660732.53,-153473.57,0.24,1
2020-02,Manufacturing,Stable,1915.21,48517.37,12,1960,3753811.6,1354660.85,2399150.75,0.22,1
2020-02,E-Commerce,Recession,645.21,33827.68,43,2870,1851752.7,1234353.49,617399.21,0.06,0
2020-02,E-Commerce,Recession,1098.01,5544.64,78,2458,2698908.58,1985217.21,713691.37,0.07,0
2020-02,Manufacturing,Stable,1654.54,13004.97,59,758,1254141.32,1274247.37,-20106.05,0.21,1
2020-02,E-Commerce,Competitive,252.51,26640.06,17,12999,3282377.49,1266353.31,2016024.18,0.05,0
2020-02,Retail,Stable,1982.16,47968.11,5,1045,2071357.2,744375.27,1326981.93,0.2,1
2020-02,Retail,Competitive,363.3,6467.81,21,2186,794173.8,559719.95,234453.85,0.25,1
2020-02,Retail,Competitive,845.44,34548.4,5,3759,3178008.96,1062951.09,2115057.87,0.22,1
2020-02,Manufacturing,Competitive,597.54,6751.85,69,5005,2990687.7,1938958.16,1051729.54,0.22,1
2020-02,Retail,Stable,976.49,37362.2,60,2942,2872833.58,1799212.27,1073621.31,0.12,0
2020-02,E-Commerce,Recession,458.87,24354.63,75,1371,629110.77,1338087.86,-708977.09,0.23,1
2020-02,Retail,Recession,1681.69,44999.93,12,1124,1890219.56,792065.8,1098153.76,0.09,0
2020-02,Manufacturing,Stable,1344.88,21395.94,19,938,1261497.44,684845.17,576652.27,0.13,0
2020-02,Manufacturing,Recession,1704.49,19948.6,28,893,1522109.57,896581.47,625528.1,0.17,0
2020-02,Manufacturing,Competitive,1033.93,7043.15,27,2020,2088538.6,1038604.73,1049933.87,0.03,0
2020-02,E-Commerce,Competitive,1157.64,31569.4,64,1511,1749194.04,1516327.61,232866.43,0.1,0
2020-02,Retail,Growth,607.03,18688.94,65,1216,738148.48,1215133.48,-476985.0,0.07,1
2020-02,Manufacturing,Stable,544.01,18953.8,40,3717,2022085.17,1225579.35,796505.82,0.12,0
2020-02,Retail,Competitive,745.28,19638.28,29,3965,2955035.2,1341148.84,1613886.36,0.21,1
2020-02,E-Commerce,Stable,806.54,49979.48,43,2242,1808262.68,1237458.28,570804.4,0.2,1
2020-02,E-Commerce,Competitive,1389.83,8530.51,35,1619,2250134.77,1208570.94,1041563.83,0.18,0
2020-02,Manufacturing,Stable,1131.67,17098.1,14,1707,1931760.69,806626.31,1125134.38,0.08,0
2020-02,Manufacturing,Recession,1566.21,9613.22,69,1839,2880260.19,1908691.28,971568.91,0.14,0
2020-02,Retail,Growth,1689.51,36374.42,43,2132,3602035.32,1761985.02,1840050.3,0.23,1
2020-02,Manufacturing,Stable,1730.85,20507.18,38,1200,2077020.0,1213613.18,863406.82,0.03,0
2020-02,Retail,Stable,804.1,49033.65,7,5411,4350985.1,1459329.18,2891655.92,0.18,0
2020-02,Manufacturing,Competitive,1188.76,19039.28,19,2449,2911273.24,1177421.25,1733851.99,0.2,1
2020-02,E-Commerce,Stable,1607.91,10597.23,62,1916,3080755.56,1864823.9,1215931.66,0.21,1
2020-02,Manufacturing,Stable,1468.77,41770.77,53,2492,3660174.84,1934823.22,1725351.62,0.03,0
2020-02,Retail,Stable,1068.08,10332.16,68,1566,1672613.28,1532116.14,140497.14,0.11,0
2020-02,Manufacturing,Growth,1655.82,35471.86,48,2084,3450728.88,1790690.52,1660038.36,0.09,0
2020-02,E-Commerce,Competitive,1634.03,16271.06,60,674,1101336.22,1246671.93,-145335.71,0.15,1
2020-02,Manufacturing,Growth,221.88,35330.9,16,15236,3380563.68,1289500.0,2091063.68,0.11,0
2020-02,Retail,Stable,1318.33,20032.25,61,1720,2267527.6,1615290.53,652237.07,0.16,0
2020-02,Manufacturing,Stable,351.06,20005.82,73,4498,1579067.88,1588726.18,-9658.3,0.11,1
2020-02,Retail,Competitive,1408.66,33452.7,18,594,836744.04,554475.91,282268.13,0.12,0
2020-02,E-Commerce,Competitive,1982.65,19636.43,67,981,1944979.65,1608130.32,336849.33,0.23,1
2020-02,E-Commerce,Competitive,1958.79,9640.46,62,1620,3173239.8,1891612.4,1281627.4,0.25,1
2020-02,Retail,Recession,1468.2,24022.79,53,2241,3290236.2,1806093.65,1484142.55,0.04,0
2020-02,Manufacturing,Stable,1069.47,17084.02,28,1499,1603135.53,918024.68,685110.85,0.18,0
2020-02,E-Commerce,Competitive,338.56,8401.26,24,4175,1413488.0,792447.66,621040.34,0.04,0
2020-02,Manufacturing,Competitive,1367.31,17033.09,38,1740,2379119.4,1300768.91,1078350.49,0.24,1
2020-02,Manufacturing,Competitive,1011.24,35242.52,74,2257,2282368.68,1829953.12,452415.56,0.14,0
2020-02,Manufacturing,Competitive,1758.97,47603.02,30,612,1076489.64,820549.91,255939.73,0.16,0
2020-02,Manufacturing,Recession,1789.39,14118.47,26,1233,2206317.87,1066013.83,1140304.04,0.18,0
2020-02,Retail,Stable,1329.48,22352.61,11,1685,2240173.8,859404.75,1380769.05,0.14,0
2020-02,Manufacturing,Growth,918.26,42791.07,36,1122,1030287.72,891877.39,138410.33,0.24,1
2020-02,Retail,Competitive,1537.08,19717.01,29,725,1114383.0,789031.91,325351.09,0.08,0
2020-02,Retail,Competitive,989.09,49831.8,21,430,425308.7,492424.41,-67115.71,0.17,1
2020-02,E-Commerce,Recession,567.24,34429.73,27,5848,3317219.52,1434595.59,1882623.93,0.19,1
